callsgn,ptentVtsYr,vyg,comCnt,vslKornNm,vslEngNm,ptentDt,dfptDt,ioprtVtsType,ioprtVtsNm,fcltSpecCd,fcltSpecSubCd,fcltKornNm,updtDt,jobDt
150040,2025,001,001,오성호,OSUNG,20250101140100,20250102000100,3,입항,WAM,02,정박지 02,20250102060105,20250101140100
150040,2025,001,002,오성호,OSUNG,20250101140100,20250102000100,8,양묘,WAM,02,정박지 02,20250102060105,20250101170100
150040,2025,001,003,오성호,OSUNG,20250101140100,20250102000100,4,접안,MDU,05,SK5부두,20250102060105,20250101170100
150040,2025,001,004,오성호,OSUNG,20250101140100,20250102000100,9,출항,MDU,05,SK5부두,20250102060105,20250102000100
150040,2025,002,001,오성호,OSUNG,20250104110100,20250104170100,3,입항,WAM,02,정박지 02,20250104210151,20250104110100
150040,2025,002,002,오성호,OSUNG,20250104110100,20250104170100,8,양묘,WAM,02,정박지 02,20250104210151,20250104110100
150040,2025,002,003,오성호,OSUNG,20250104110100,20250104170100,4,접안,MDU,05,SK5부두,20250104210151,20250104120100
150040,2025,002,004,오성호,OSUNG,20250104110100,20250104170100,9,출항,MDU,05,SK5부두,20250104210151,20250104170100
150040,2025,003,001,오성호,OSUNG,20250106160100,20250108060100,3,입항,WAM,01,정박지 01,20250108080144,20250106160100
150040,2025,003,002,오성호,OSUNG,20250106160100,20250108060100,8,양묘,WAM,01,정박지 01,20250108080144,20250106190100
150040,2025,003,003,오성호,OSUNG,20250106160100,20250108060100,4,접안,MBU,01,SK2부두 01,20250108080144,20250106190100
150040,2025,003,004,오성호,OSUNG,20250106160100,20250108060100,5,이안,MBU,01,SK2부두 01,20250108080144,20250107020100
150040,2025,003,005,오성호,OSUNG,20250106160100,20250108060100,7,투묘,WAM,06,정박지 06,20250108080144,20250107020100
150040,2025,003,006,오성호,OSUNG,20250106160100,20250108060100,8,양묘,WAM,06,정박지 06,20250108080144,20250107080100
150040,2025,003,007,오성호,OSUNG,20250106160100,20250108060100,4,접안,MQP,03,현중해양의장안벽,20250108080144,20250107080100
150040,2025,003,008,오성호,OSUNG,20250106160100,20250108060100,5,이안,MQP,03,현중해양의장안벽,20250108080144,20250107160100
150040,2025,003,009,오성호,OSUNG,20250106160100,20250108060100,7,투묘,WAM,02,정박지 02,20250108080144,20250107160100
150040,2025,003,010,오성호,OSUNG,20250106160100,20250108060100,8,양묘,WAM,02,정박지 02,20250108080144,20250107220100
150040,2025,003,011,오성호,OSUNG,20250106160100,20250108060100,4,접안,MBU,01,SK2부두 01,20250108080144,20250107220100
150040,2025,003,012,오성호,OSUNG,20250106160100,20250108060100,9,출항,MBU,01,SK2부두 01,20250108080144,20250108060100
150040,2025,004,001,오성호,OSUNG,20250108190100,20250109060100,3,입항,WAM,01,정박지 01,20250109070152,20250108190100
150040,2025,004,002,오성호,OSUNG,20250108190100,20250109060100,8,양묘,WAM,01,정박지 01,20250109070152,20250108220100
150040,2025,004,003,오성호,OSUNG,20250108190100,20250109060100,4,접안,MBU,11,SK1부두 11,20250109070152,20250108220100
150040,2025,004,004,오성호,OSUNG,20250108190100,20250109060100,9,출항,MBU,11,SK1부두 11,20250109070152,20250109060100
150040,2025,005,001,오성호,OSUNG,20250109190100,20250111020100,3,입항,WAM,01,정박지 01,20250111060149,20250109190100
150040,2025,005,002,오성호,OSUNG,20250109190100,20250111020100,8,양묘,WAM,01,정박지 01,20250111060149,20250110080100
150040,2025,005,003,오성호,OSUNG,20250109190100,20250111020100,4,접안,MDU,05,SK5부두,20250111060149,20250110080100
150040,2025,005,004,오성호,OSUNG,20250109190100,20250111020100,5,이안,MDU,05,SK5부두,20250111060149,20250110140100
150040,2025,005,005,오성호,OSUNG,20250109190100,20250111020100,7,투묘,WAM,05,정박지 05,20250111060149,20250110140100
150040,2025,005,006,오성호,OSUNG,20250109190100,20250111020100,9,출항,WAM,05,정박지 05,20250111060149,20250111020100
150040,2025,006,001,오성호,OSUNG,20250113080100,20250114050100,3,입항,MDU,05,SK5부두,20250114070121,20250113080100
150040,2025,006,002,오성호,OSUNG,20250113080100,20250114050100,5,이안,MDU,05,SK5부두,20250114070121,20250113130100
150040,2025,006,003,오성호,OSUNG,20250113080100,20250114050100,7,투묘,WAM,01,정박지 01,20250114070121,20250113130100
150040,2025,006,004,오성호,OSUNG,20250113080100,20250114050100,9,출항,WAM,01,정박지 01,20250114070121,20250114050100
150040,2025,007,001,오성호,OSUNG,20250115050100,20250115180100,3,입항,WAM,05,정박지 05,20250115190101,20250115050100
150040,2025,007,002,오성호,OSUNG,20250115050100,20250115180100,8,양묘,WAM,05,정박지 05,20250115190101,20250115100100
150040,2025,007,003,오성호,OSUNG,20250115050100,20250115180100,4,접안,MBU,01,SK2부두 01,20250115190101,20250115110100
150040,2025,007,004,오성호,OSUNG,20250115050100,20250115180100,9,출항,MBU,01,SK2부두 01,20250115190101,20250115180100
150040,2025,008,001,오성호,OSUNG,20250120010100,20250121090100,3,입항,WAM,01,정박지 01,20250121110136,20250120010100
150040,2025,008,002,오성호,OSUNG,20250120010100,20250121090100,8,양묘,WAM,01,정박지 01,20250121110136,20250120230100
150040,2025,008,003,오성호,OSUNG,20250120010100,20250121090100,4,접안,MBU,11,SK1부두 11,20250121110136,20250121000100
150040,2025,008,004,오성호,OSUNG,20250120010100,20250121090100,9,출항,MBU,11,SK1부두 11,20250121110136,20250121090100
150040,2025,009,001,오성호,OSUNG,20250122220100,20250124030100,3,입항,WAM,01,정박지 01,20250124070154,20250122220100
150040,2025,009,002,오성호,OSUNG,20250122220100,20250124030100,8,양묘,WAM,01,정박지 01,20250124070154,20250123080100
150040,2025,009,003,오성호,OSUNG,20250122220100,20250124030100,4,접안,MBU,01,SK2부두 01,20250124070154,20250123080100
150040,2025,009,004,오성호,OSUNG,20250122220100,20250124030100,5,이안,MBU,01,SK2부두 01,20250124070154,20250123150100
150040,2025,009,005,오성호,OSUNG,20250122220100,20250124030100,7,투묘,WAM,05,정박지 05,20250124070154,20250123150100
150040,2025,009,006,오성호,OSUNG,20250122220100,20250124030100,9,출항,WAM,05,정박지 05,20250124070154,20250124030100
150040,2025,010,001,오성호,OSUNG,20250126080100,20250126160100,3,입항,WAM,01,정박지 01,20250126190110,20250126080100
150040,2025,010,002,오성호,OSUNG,20250126080100,20250126160100,8,양묘,WAM,01,정박지 01,20250126190110,20250126080100
150040,2025,010,003,오성호,OSUNG,20250126080100,20250126160100,4,접안,MBU,11,SK1부두 11,20250126190110,20250126090100
150040,2025,010,004,오성호,OSUNG,20250126080100,20250126160100,5,이안,MBU,11,SK1부두 11,20250126190110,20250126150100
150040,2025,010,005,오성호,OSUNG,20250126080100,20250126160100,7,투묘,WAM,01,정박지 01,20250126190110,20250126160100
150040,2025,010,006,오성호,OSUNG,20250126080100,20250126160100,9,출항,WAM,01,정박지 01,20250126190110,20250126160100
150040,2025,011,001,오성호,OSUNG,20250130080100,20250130120100,3,입항,MDU,05,SK5부두,20250130140143,20250130080100
150040,2025,011,002,오성호,OSUNG,20250130080100,20250130120100,9,출항,MDU,05,SK5부두,20250130140143,20250130120100
150040,2025,012,001,오성호,OSUNG,20250201150200,20250203170200,3,입항,WAM,03,정박지 03,20250203190248,20250201150200
150040,2025,012,002,오성호,OSUNG,20250201150200,20250203170200,8,양묘,WAM,03,정박지 03,20250203190248,20250203110200
150040,2025,012,003,오성호,OSUNG,20250201150200,20250203170200,4,접안,MDU,05,SK5부두,20250203190248,20250203110200
150040,2025,012,004,오성호,OSUNG,20250201150200,20250203170200,9,출항,MDU,05,SK5부두,20250203190248,20250203170200
150040,2025,013,001,오성호,OSUNG,20250205040200,20250207080200,3,입항,WAM,01,정박지 01,20250207100209,20250205040200
150040,2025,013,002,오성호,OSUNG,20250205040200,20250207080200,8,양묘,WAM,01,정박지 01,20250207100209,20250206010200
150040,2025,013,003,오성호,OSUNG,20250205040200,20250207080200,4,접안,MBU,01,SK2부두 01,20250207100209,20250206020200
150040,2025,013,004,오성호,OSUNG,20250205040200,20250207080200,5,이안,MBU,01,SK2부두 01,20250207100209,20250206090200
150040,2025,013,005,오성호,OSUNG,20250205040200,20250207080200,6,이선,MLJ,01,장생포호안,20250207100209,20250206090200
150040,2025,013,006,오성호,OSUNG,20250205040200,20250207080200,9,출항,MLJ,01,장생포호안,20250207100209,20250207080200
150040,2025,014,001,오성호,OSUNG,20250208160200,20250209020200,3,입항,WAM,03,정박지 03,20250209070201,20250208160200
150040,2025,014,002,오성호,OSUNG,20250208160200,20250209020200,8,양묘,WAM,03,정박지 03,20250209070201,20250208190200
150040,2025,014,003,오성호,OSUNG,20250208160200,20250209020200,4,접안,MBU,01,SK2부두 01,20250209070202,20250208190200
150040,2025,014,004,오성호,OSUNG,20250208160200,20250209020200,9,출항,MBU,01,SK2부두 01,20250209070202,20250209020200
150040,2025,015,001,오성호,OSUNG,20250210090200,20250212090200,3,입항,WAM,04,정박지 04,20250212120248,20250210090200
150040,2025,015,002,오성호,OSUNG,20250210090200,20250212090200,8,양묘,WAM,04,정박지 04,20250212120248,20250212000200
150040,2025,015,003,오성호,OSUNG,20250210090200,20250212090200,4,접안,MBU,11,SK1부두 11,20250212120248,20250212000200
150040,2025,015,004,오성호,OSUNG,20250210090200,20250212090200,5,이안,MBU,11,SK1부두 11,20250212120248,20250212080200
150040,2025,015,005,오성호,OSUNG,20250210090200,20250212090200,7,투묘,WAM,01,정박지 01,20250212120248,20250212090200
150040,2025,015,006,오성호,OSUNG,20250210090200,20250212090200,9,출항,WAM,01,정박지 01,20250212120248,20250212090200
150040,2025,016,001,오성호,OSUNG,20250216140200,20250217010200,3,입항,WAM,04,정박지 04,20250217060241,20250216140200
150040,2025,016,002,오성호,OSUNG,20250216140200,20250217010200,8,양묘,WAM,04,정박지 04,20250217060241,20250216200200
150040,2025,016,003,오성호,OSUNG,20250216140200,20250217010200,4,접안,MDU,05,SK5부두,20250217060241,20250216200200
